PIN:MEMLATENCIES 1.0. 0x0
#
# DCACHE stats
#
# L1 Data Cache:
# Load-Hits:             87566202   87.54%
# Load-Misses:           12467899   12.46%
# Load-Accesses:        100034101  100.00%
# 
# Store-Hits:               29134   90.20%
# Store-Misses:              3166    9.80%
# Store-Accesses:           32300  100.00%
# 
# Total-Hits:            87595336   87.54%
# Total-Misses:          12471065   12.46%
# Total-Accesses:       100066401  100.00%

#
# LOAD stats
#
NumItems 3305
DATA:START
#  counters
# iaddr          : dcache:miss        dcache:hit
0x00007f02be50dfd7:            0            0
0x00007f02be50dfdc:            0            0
0x00007f02be50dfe7:            0            2
0x00007f02be50dfec:            0            2
0x00007f02be50dff1:            0            0
0x00007f02be50dff4:            0            2
0x00007f02be50dff9:            0            2
0x00007f02be50dffe:            0            2
0x00007f02be50e003:            0            2
0x00007f02be50e008:            0            0
0x00007f02be50e00b:            0            2
0x00007f02be50e010:            0            0
0x00007f02be50e017:            0            0
0x00007f02be50e01e:            0            0
0x00007f02be50e02a:            0            2
0x00007f02be50e02b:            0            2
0x00007f02be50e040:            0            0
0x00007f02be50e042:            0            0
0x00007f02be50e044:            0            0
0x00007f02be50e049:            0            0
0x00007f02be50e04e:            0            0
0x00007f02be50e052:            0            0
0x00007f02be50e057:            0            1
0x00007f02be50e05d:            0            1
0x00007f02be50e064:            0            1
0x00007f02be50e06a:            0            0
0x00007f02be50e074:            0            0
0x00007f02be50e07b:            0            0
0x00007f02be50e07e:            0            0
0x00007f02be50e081:            0            0
0x00007f02be50e08c:            0            1
0x00007f02be50e08d:            0            1
0x00007f02be50e08e:            0            1
0x00007f02be50e090:            0            1
0x00007f02be50e092:            0            1
0x00007f02be50e094:            0            1
0x00007f02be50e096:            0            1
0x00007f02be50e0a0:            0            0
0x00007f02be50e0a2:            0            0
0x00007f02be50e0a7:            0            0
0x00007f02be50e0ac:            0            0
0x00007f02be50e0af:            0            0
0x00007f02be50e0b0:            0            3
0x00007f02be50e0ba:            0            3
0x00007f02be50e0c1:            0            0
0x00007f02be50e0c7:            2            1
0x00007f02be50e0d2:            2            0
0x00007f02be50e0de:            0            1
0x00007f02be50e0ec:            1            0
0x00007f02be50e0f0:            0            1
0x00007f02be50e0fb:            0            0
0x00007f02be50e0fd:            1            0
0x00007f02be50e109:            1            0
0x00007f02be50e110:            0            1
0x00007f02be50e113:            1            0
0x00007f02be50e117:            0            1
0x00007f02be50e138:            1            1
0x00007f02be50e143:            0            2
0x00007f02be50e144:            0            2
0x00007f02be50e145:            0            2
0x00007f02be50e147:            0            2
0x00007f02be50e149:            0            2
0x00007f02be50e14b:            0            2
0x00007f02be50e150:            1            0
0x00007f02be50e15a:            0            1
0x00007f02be50e15b:            0            1
0x00007f02be50e15c:            0            1
0x00007f02be50e15e:            0            1
0x00007f02be50e160:            0            1
0x00007f02be50e162:            0            1
0x00007f02be50e1b0:            0            0
0x00007f02be50e1b2:            0            0
0x00007f02be50e1b7:            0            0
0x00007f02be50e1bc:            0            0
0x00007f02be50e1c1:            0            0
0x00007f02be50e1c4:            0            0
0x00007f02be50e1c9:            1            0
0x00007f02be50e1d0:            0            1
0x00007f02be50e1d7:            0            1
0x00007f02be50e1e8:            0            1
0x00007f02be50e200:            1            2
0x00007f02be50e209:            1            2
0x00007f02be50e20d:            0            3
0x00007f02be50e21e:            0            0
0x00007f02be50e22c:            0            1
0x00007f02be50e22d:            0            1
0x00007f02be50e22e:            0            1
0x00007f02be50e230:            0            1
0x00007f02be50e232:            0            1
0x00007f02be50e234:            0            1
0x00007f02be50e236:            0            1
0x00007f02be50e2d0:            0            0
0x00007f02be50e2d4:            0            0
0x00007f02be50e2d6:            0            0
0x00007f02be50e2d8:            0            0
0x00007f02be50e2da:            0            0
0x00007f02be50e2dc:            0            0
0x00007f02be50e2e8:            0            0
0x00007f02be50e2ec:            0            0
0x00007f02be50e2f0:            0            0
0x00007f02be50e2f4:            0            0
0x00007f02be50e311:            0            0
0x00007f02be50e31e:            0            0
0x00007f02be50e322:            0            0
0x00007f02be50e327:            0            1
0x00007f02be50e32c:            0            1
0x00007f02be50e333:            0            0
0x00007f02be50e34b:            0            1
0x00007f02be50e35b:            0            2
0x00007f02be50e35f:            0            2
0x00007f02be50e365:            0            0
0x00007f02be50e369:            0            0
0x00007f02be50e377:            0            0
0x00007f02be50e37c:            0            2
0x00007f02be50e380:            0            2
0x00007f02be50e388:            0            3
0x00007f02be50e394:            0            3
0x00007f02be50e39a:            0            0
0x00007f02be50e39d:            0            3
0x00007f02be50e3a0:            0            3
0x00007f02be50e3a9:            0            3
0x00007f02be50e3b2:            0            3
0x00007f02be50e3c7:            0            3
0x00007f02be50e3cb:            2            1
0x00007f02be50e3e9:            1            2
0x00007f02be50e3f1:            0            3
0x00007f02be50e40c:            0            2
0x00007f02be50e41c:            0            1
0x00007f02be50e424:            0            1
0x00007f02be50e425:            0            1
0x00007f02be50e427:            0            1
0x00007f02be50e429:            0            1
0x00007f02be50e42b:            0            1
0x00007f02be50e42d:            0            1
0x00007f02be50e42e:            0            1
0x00007f02be50e560:            0            0
0x00007f02be50e564:            0            0
0x00007f02be50e569:            0            0
0x00007f02be50e56b:            0            0
0x00007f02be50e56d:            0            0
0x00007f02be50e56f:            0            0
0x00007f02be50e574:            0            0
0x00007f02be50e57b:            0            0
0x00007f02be50e583:            1            0
0x00007f02be50e58e:            0            0
0x00007f02be50e5ac:            0            0
0x00007f02be50e5e7:            1            0
0x00007f02be50e5ed:            0            1
0x00007f02be50e5f1:            1            0
0x00007f02be50e5f7:            0            1
0x00007f02be50e5fb:            0            1
0x00007f02be50e608:            0            1
0x00007f02be50e60d:            0            1
0x00007f02be50e61c:            0            1
0x00007f02be50e622:            0            1
0x00007f02be50e638:            0            0
0x00007f02be50e64f:            0            0
0x00007f02be50e669:            1            3
0x00007f02be50e66f:            0            4
0x00007f02be50e678:            0            4
0x00007f02be50e67b:            0            4
0x00007f02be50e681:            0            0
0x00007f02be50e685:            1            3
0x00007f02be50e68c:            0            0
0x00007f02be50e692:            0            4
0x00007f02be50e69b:            0            1
0x00007f02be50e6a4:            0            1
0x00007f02be50e6a7:            0            1
0x00007f02be50e6b2:            0            0
0x00007f02be50e6be:            0            1
0x00007f02be50e6d0:            0            4
0x00007f02be50e6d4:            0            4
0x00007f02be50e6e6:            0            0
0x00007f02be50e6ec:            2            1
0x00007f02be50e6fc:            0            1
0x00007f02be50e70e:            1            0
0x00007f02be50e712:            0            1
0x00007f02be50e719:            0            1
0x00007f02be50e71c:            0            1
0x00007f02be50e736:            1            0
0x00007f02be50e743:            1            0
0x00007f02be50e74f:            1            0
0x00007f02be50e753:            0            1
0x00007f02be50e756:            0            0
0x00007f02be50e758:            0            3
0x00007f02be50e75f:            1            2
0x00007f02be50e76d:            0            4
0x00007f02be50e778:            0            4
0x00007f02be50e782:            0            1
0x00007f02be50e78a:            0            1
0x00007f02be50e795:            0            1
0x00007f02be50e7a0:            0            1
0x00007f02be50e7c0:            2            0
0x00007f02be50e7ca:            0            0
0x00007f02be50e7d7:            0            0
0x00007f02be50e7db:            0            0
0x00007f02be50e867:            0            1
0x00007f02be50e878:            0            1
0x00007f02be50e879:            0            1
0x00007f02be50e87b:            0            1
0x00007f02be50e87d:            0            1
0x00007f02be50e87f:            0            1
0x00007f02be50e881:            0            1
0x00007f02be50e882:            0            1
0x00007f02be50e970:            0            2
0x00007f02be50e999:            0            0
0x00007f02be50e9a5:            0            0
0x00007f02be50e9b6:            0            0
0x00007f02be50e9be:            0            1
0x00007f02be50e9c9:            0            0
0x00007f02be50e9cd:            0            0
0x00007f02be50e9d1:            0            1
0x00007f02be50e9d8:            1            2
0x00007f02be50e9df:            1            2
0x00007f02be50e9e9:            0            0
0x00007f02be50e9f1:            0            0
0x00007f02be50e9f8:            0            0
0x00007f02be50ea00:            0            2
0x00007f02be50f020:            0            0
0x00007f02be50f027:            0            0
0x00007f02be50f031:            0            0
0x00007f02be50f039:            0            0
0x00007f02be50f041:            0            0
0x00007f02be50f056:            0            0
0x00007f02be50f05f:            1            0
0x00007f02be50f067:            0            0
0x00007f02be50f076:            0            0
0x00007f02be50f085:            0            1
0x00007f02be50f086:            0            1
0x00007f02be50f087:            0            1
0x00007f02be50f089:            0            1
0x00007f02be50f08b:            0            1
0x00007f02be50f0a0:            0            0
0x00007f02be50f1c0:            0            0
0x00007f02be50f1c4:            0            0
0x00007f02be50f1cc:            0           23
0x00007f02be50f1d0:            0            0
0x00007f02be50f1de:            3           20
0x00007f02be50f1f0:            0           23
0x00007f02be50f1f9:            4           22
0x00007f02be50f1ff:            0            0
0x00007f02be50f213:            0            3
0x00007f02be50f214:            0            3
0x00007f02be50f215:            0            3
0x00007f02be50f226:            0           20
0x00007f02be50f229:            0           20
0x00007f02be50f22a:            0           20
0x00007f02be50f2a0:            0            0
0x00007f02be50f2a4:            0            0
0x00007f02be50f2a9:            0            0
0x00007f02be50f2ae:            0            0
0x00007f02be50f2b0:            0            0
0x00007f02be50f2b5:            0            0
0x00007f02be50f2ba:            1            2
0x00007f02be50f2c1:            0            3
0x00007f02be50f2c5:            0            0
0x00007f02be50f2c9:            0            0
0x00007f02be50f2cd:            1            2
0x00007f02be50f2d7:            1            2
0x00007f02be50f2e7:            2            1
0x00007f02be50f2f4:            0            3
0x00007f02be50f2f7:            2            1
0x00007f02be50f2fd:            1            9
0x00007f02be50f307:            1            6
0x00007f02be50f315:            1            6
0x00007f02be50f31b:            0            0
0x00007f02be50f31f:            0            0
0x00007f02be50f33e:            0            0
0x00007f02be50f35d:            0            0
0x00007f02be50f365:            0            0
0x00007f02be50f370:            0            0
0x00007f02be50f37b:            0            0
0x00007f02be50f37f:            0            0
0x00007f02be50f3c0:            0            3
0x00007f02be50f3c6:            0            3
0x00007f02be50f3cc:            0            0
0x00007f02be50f3dd:            0            3
0x00007f02be50f3de:            0            3
0x00007f02be50f3e0:            0            3
0x00007f02be50f3e2:            0            3
0x00007f02be50f3e4:            0            3
0x00007f02be50f3e6:            0            3
0x00007f02be50f3e7:            0            3
0x00007f02be50f640:            0            0
0x00007f02be50f644:            0            0
0x00007f02be50f646:            0            0
0x00007f02be50f648:            0            0
0x00007f02be50f64a:            0            0
0x00007f02be50f64c:            0            0
0x00007f02be50f654:            3            1
0x00007f02be50f658:            0            0
0x00007f02be50f65b:            0            0
0x00007f02be50f667:            2            2
0x00007f02be50f66b:            2            2
0x00007f02be50f672:            0            0
0x00007f02be50f676:            1            3
0x00007f02be50f67d:            0            0
0x00007f02be50f687:            0            0
0x00007f02be50f694:            0            2
0x00007f02be50f698:            0            0
0x00007f02be50f69c:            0            2
0x00007f02be50f69f:            0            2
0x00007f02be50f6a3:            0            2
0x00007f02be50f6a7:            2            0
0x00007f02be50f6c0:            0            2
0x00007f02be50f6cb:            0            2
0x00007f02be50f6cf:            0            2
0x00007f02be50f6d3:            0            2
0x00007f02be50f6df:            0            2
0x00007f02be50f6f0:            0            5
0x00007f02be50f703:            0            0
0x00007f02be50f70f:            0            2
0x00007f02be50f71a:            0            2
0x00007f02be50f71e:            0            2
0x00007f02be50f733:            1            2
0x00007f02be50f738:            0            3
0x00007f02be50f73c:            0            3
0x00007f02be50f740:            0            3
0x00007f02be50f744:            0            3
0x00007f02be50f748:            0            3
0x00007f02be50f74b:            0            3
0x00007f02be50f752:            0            3
0x00007f02be50f75a:            1            0
0x00007f02be50f768:            0            1
0x00007f02be50f772:            0            3
0x00007f02be50f776:            0            0
0x00007f02be50f779:            0            0
0x00007f02be50f781:            0            3
0x00007f02be50f792:            0            3
0x00007f02be50f79d:            0            2
0x00007f02be50f7a1:            0            2
0x00007f02be50f7ac:            0            0
0x00007f02be50f845:            0            4
0x00007f02be50f851:            2            1
0x00007f02be50f855:            1            2
0x00007f02be50f863:            9           21
0x00007f02be50f874:            4           26
0x00007f02be50f887:            0            0
0x00007f02be50f888:            0            0
0x00007f02be50f88a:            0            0
0x00007f02be50f88c:            0            0
0x00007f02be50f88e:            0            0
0x00007f02be50f890:            0            0
0x00007f02be50f891:            0            0
0x00007f02be50f89e:            0            0
0x00007f02be50f8a6:            0            0
0x00007f02be50f8b3:            2            2
0x00007f02be50f8ba:            0            0
0x00007f02be50f8c1:            0            4
0x00007f02be50f8c5:            0            0
0x00007f02be50f8cc:            0            4
0x00007f02be50f8d8:            0            2
0x00007f02be50f8dc:            0            2
0x00007f02be50f8df:            0            2
0x00007f02be50f8e8:            0            2
0x00007f02be50f8f3:            0            3
0x00007f02be50f90f:            0            3
0x00007f02be50f91d:            0            0
0x00007f02be50f920:            0            3
0x00007f02be50f923:            0            0
0x00007f02be50f92a:            0            0
0x00007f02be50f92d:            0            3
0x00007f02be50f933:            0            0
0x00007f02be50f937:            0            3
0x00007f02be50f93e:            0            2
0x00007f02be50f94a:            0            4
0x00007f02be50f956:            0            3
0x00007f02be50f95a:            0            3
0x00007f02be50f95e:            0            3
0x00007f02be50f96b:            0           30
0x00007f02be50f96f:            1           29
0x00007f02be50f974:            0           27
0x00007f02be50f978:            0           27
0x00007f02be50f97b:            0           27
0x00007f02be50f98f:            0            0
0x00007f02be50f992:            0            0
0x00007f02be50f995:            0            0
0x00007f02be50f99d:            0           30
0x00007f02be50f9ab:            0            4
0x00007f02be50f9ac:            0            4
0x00007f02be50f9ae:            0            4
0x00007f02be50f9b0:            0            4
0x00007f02be50f9b2:            0            4
0x00007f02be50f9b4:            0            4
0x00007f02be50f9b5:            0            4
0x00007f02be50fab0:            0            0
0x00007f02be50fab2:            0            0
0x00007f02be50fab4:            0            0
0x00007f02be50fab5:            0            0
0x00007f02be50fadd:            2            2
0x00007f02be50faef:            0            0
0x00007f02be50faf4:            2            2
0x00007f02be50fb0c:            0            1
0x00007f02be50fb0d:            0            1
0x00007f02be50fb0e:            0            1
0x00007f02be50fb10:            0            1
0x00007f02be50fb12:            0            1
0x00007f02be510754:            0            1
0x00007f02be51075d:            0            1
0x00007f02be510768:            0            0
0x00007f02be510773:            0            1
0x00007f02be510830:            0            0
0x00007f02be510832:            0            0
0x00007f02be510834:            0            0
0x00007f02be510836:            0            0
0x00007f02be510838:            0            0
0x00007f02be510839:            0            0
0x00007f02be51083e:            0            1
0x00007f02be51084e:            0            1
0x00007f02be510859:            0            1
0x00007f02be51086a:            0            1
0x00007f02be5108bb:            0            1
0x00007f02be5108ce:            0            1
0x00007f02be5108d5:            0            1
0x00007f02be5108df:            0            1
0x00007f02be51092c:            0            0
0x00007f02be51094a:            0            0
0x00007f02be51095e:            0            0
0x00007f02be510965:            0            0
0x00007f02be510970:            0            1
0x00007f02be510971:            0            1
0x00007f02be510972:            0            1
0x00007f02be510974:            0            1
0x00007f02be510976:            0            1
0x00007f02be510978:            0            1
0x00007f02be51097a:            0            1
0x00007f02be510ac0:            0            0
0x00007f02be510ac2:            0            1
0x00007f02be510ac9:            0            0
0x00007f02be510aca:            0            0
0x00007f02be510acb:            0            1
0x00007f02be510ad5:            0            0
0x00007f02be510b1d:            0            0
0x00007f02be510b2c:            1            0
0x00007f02be510b40:            0            0
0x00007f02be510b52:            0            0
0x00007f02be510b55:            0            0
0x00007f02be510b5c:            0            1
0x00007f02be510b5d:            0            1
0x00007f02be510b5e:            0            1
0x00007f02be510b60:            0            1
0x00007f02be510c00:            0            0
0x00007f02be510c02:            0            0
0x00007f02be510c04:            0            0
0x00007f02be510c06:            0            0
0x00007f02be510c08:            0            0
0x00007f02be510c09:            0            0
0x00007f02be510c11:            0            0
0x00007f02be510c1c:            1            0
0x00007f02be510c20:            0            1
0x00007f02be510c2c:            0            0
0x00007f02be510c31:            0            1
0x00007f02be510c38:            0            0
0x00007f02be510c40:            0            1
0x00007f02be510c4d:            1            0
0x00007f02be510c80:            0            1
0x00007f02be510c8d:            0            1
0x00007f02be510c94:            0            1
0x00007f02be510cb0:            0            1
0x00007f02be510cb9:            0            1
0x00007f02be510cc1:            0            0
0x00007f02be510cc4:            0            0
0x00007f02be510ccb:            0            1
0x00007f02be510cd2:            0            0
0x00007f02be510ce2:            0            0
0x00007f02be510ce7:            0            1
0x00007f02be510cec:            0            1
0x00007f02be510cf3:            0            1
0x00007f02be510d10:            0            1
0x00007f02be510d18:            0            1
0x00007f02be510d1c:            0            1
0x00007f02be510d38:            0            0
0x00007f02be510d47:            0            0
0x00007f02be510d4c:            0            0
0x00007f02be510d53:            0            0
0x00007f02be510d57:            0            0
0x00007f02be510d5c:            0            0
0x00007f02be510d63:            0            0
0x00007f02be510db0:            0            1
0x00007f02be510db5:            0            0
0x00007f02be510db8:            0            1
0x00007f02be510dc1:            0            1
0x00007f02be510dc2:            0            1
0x00007f02be510dc3:            0            1
0x00007f02be510dc5:            0            1
0x00007f02be510dc7:            0            1
0x00007f02be510dc9:            0            1
0x00007f02be510dcb:            0            1
0x00007f02be511340:            0            1
0x00007f02be511349:            1            0
0x00007f02be511350:            1            0
0x00007f02be511355:            1            0
0x00007f02be51135c:            0            1
0x00007f02be511366:            0            1
0x00007f02be51136a:            0            1
0x00007f02be5113f0:            0            0
0x00007f02be5113f5:            0            0
0x00007f02be5113f6:            1            0
0x00007f02be5113fd:            0            0
0x00007f02be5113fe:            0            1
0x00007f02be51141f:            1            0
0x00007f02be51142f:            0            0
0x00007f02be511433:            1            0
0x00007f02be51143e:            0            0
0x00007f02be511442:            0            1
0x00007f02be511443:            0            1
0x00007f02be511444:            0            1
0x00007f02be511446:            0            1
0x00007f02be5144e4:            0            0
0x00007f02be5144e8:            0            0
0x00007f02be5144ed:            0            0
0x00007f02be5144f2:            0            0
0x00007f02be5144f7:            0            0
0x00007f02be5144fc:            0            0
0x00007f02be514501:            0            0
0x00007f02be514506:            0            2
0x00007f02be51450b:            0            2
0x00007f02be514510:            0            0
0x00007f02be514518:            0            2
0x00007f02be51451d:            0            2
0x00007f02be514522:            0            2
0x00007f02be514527:            0            2
0x00007f02be51452c:            0            2
0x00007f02be514531:            0            2
0x00007f02be514536:            0            2
0x00007f02be514c50:            0           11
0x00007f02be514c53:           10            1
0x00007f02be514c84:            0            2
0x00007f02be514cb7:            0            2
0x00007f02be514cdb:            0            0
0x00007f02be514cf8:            0            0
0x00007f02be514d09:            0           47
0x00007f02be514d0d:            0           47
0x00007f02be514d28:            0            2
0x00007f02be514d35:            0            9
0x00007f02be514d40:            0            0
0x00007f02be514d42:            0            0
0x00007f02be514d44:            0            0
0x00007f02be514d46:            0            0
0x00007f02be514d48:            0            0
0x00007f02be514d4c:            0            0
0x00007f02be514d51:            0            1
0x00007f02be514d5e:            0            1
0x00007f02be514d82:            0            1
0x00007f02be514d9f:            0            0
0x00007f02be514da3:            0            1
0x00007f02be514da7:            0            1
0x00007f02be514dab:            0            0
0x00007f02be514db0:            0            0
0x00007f02be514db4:            1            0
0x00007f02be514dbe:            0            0
0x00007f02be514dc3:            0            1
0x00007f02be514dca:            0            0
0x00007f02be514dcf:            0            1
0x00007f02be514dd6:            0            1
0x00007f02be514ded:            1            0
0x00007f02be514e0d:            0            8
0x00007f02be514e2b:            8            0
0x00007f02be514e39:            0            0
0x00007f02be514f1a:            0            0
0x00007f02be514f2c:            0            1
0x00007f02be514f48:            0            0
0x00007f02be514f51:            0            1
0x00007f02be514f54:            0            0
0x00007f02be514f76:            0            0
0x00007f02be514f8b:            0            0
0x00007f02be514f94:            0            0
0x00007f02be51501b:            0            0
0x00007f02be515026:            0            1
0x00007f02be515034:            0            1
0x00007f02be515038:            0            1
0x00007f02be51504a:            0            1
0x00007f02be51505d:            0            1
0x00007f02be515071:            0            0
0x00007f02be51507a:            0            1
0x00007f02be515084:            0            1
0x00007f02be515089:            0            1
0x00007f02be515098:            0            1
0x00007f02be5150c3:            0            1
0x00007f02be5150d5:            0            0
0x00007f02be5150d8:            0            0
0x00007f02be5150ed:            0            0
0x00007f02be5150f1:            0            0
0x00007f02be515107:            0            1
0x00007f02be51510f:            0            1
0x00007f02be515128:            0            1
0x00007f02be51512e:            1            0
0x00007f02be51513c:            0            1
0x00007f02be515201:            0            1
0x00007f02be515215:            0            1
0x00007f02be515216:            0            1
0x00007f02be515217:            0            1
0x00007f02be515219:            0            1
0x00007f02be51521b:            0            1
0x00007f02be51521d:            0            1
0x00007f02be51521f:            0            1
0x00007f02be515307:            0            1
0x00007f02be515380:            1            0
0x00007f02be515391:            0            0
0x00007f02be51539c:            1            0
0x00007f02be5153a3:            0            0
0x00007f02be5153a8:            0            0
0x00007f02be5153b7:            0            1
0x00007f02be5153c0:            0            0
0x00007f02be5153c2:            0            0
0x00007f02be5153c4:            0            0
0x00007f02be5153c6:            0            0
0x00007f02be5153c8:            0            0
0x00007f02be5153c9:            0            0
0x00007f02be5153ce:            1            0
0x00007f02be5153d1:            0            0
0x00007f02be5153dc:            0            0
0x00007f02be5153e1:            0            0
0x00007f02be5153e8:            0            0
0x00007f02be5153f5:            0            0
0x00007f02be5153fc:            0            1
0x00007f02be51540c:           10           70
0x00007f02be515416:            0            1
0x00007f02be515421:            0            0
0x00007f02be51542c:            0            0
0x00007f02be515433:            0            0
0x00007f02be515441:            0            1
0x00007f02be515449:            0            1
0x00007f02be515457:            0            1
0x00007f02be51545e:            0            1
0x00007f02be515468:            0            1
0x00007f02be51546f:            0            1
0x00007f02be515479:            0            1
0x00007f02be515480:            0            1
0x00007f02be51549a:            3           15
0x00007f02be5154a8:            0            1
0x00007f02be5154b4:            5           13
0x00007f02be5154bc:            0            0
0x00007f02be5154c3:            0            0
0x00007f02be5154c8:            0            0
0x00007f02be5154cf:            0            0
0x00007f02be5154d6:            0            0
0x00007f02be5154dd:            0            0
0x00007f02be5154e4:            0            0
0x00007f02be5154eb:            0            0
0x00007f02be5154f3:            0            0
0x00007f02be5154fa:            0            0
0x00007f02be515503:            0            0
0x00007f02be515508:            0            1
0x00007f02be515514:            0            1
0x00007f02be51551d:            0            0
0x00007f02be51552a:            0            0
0x00007f02be51553f:            0            1
0x00007f02be51554d:            0            1
0x00007f02be51555c:            0            1
0x00007f02be515563:            0            0
0x00007f02be515565:            1            0
0x00007f02be51556e:            0            1
0x00007f02be51556f:            0            1
0x00007f02be515570:            0            1
0x00007f02be515572:            1            0
0x00007f02be515574:            0            1
0x00007f02be515576:            0            1
0x00007f02be515578:            0            1
0x00007f02be515590:            0            1
0x00007f02be5155b0:            0            1
0x00007f02be5155c0:            0            1
0x00007f02be5155d0:            0            1
0x00007f02be5155e0:            0            1
0x00007f02be5155f0:            0            1
0x00007f02be515600:            0            1
0x00007f02be515610:            0            1
0x00007f02be515620:            0            1
0x00007f02be515630:            0            0
0x00007f02be515635:            0            0
0x00007f02be515680:            0            1
0x00007f02be515840:            0            0
0x00007f02be515842:            0            0
0x00007f02be515844:            0            0
0x00007f02be515846:            0            0
0x00007f02be515848:            0            0
0x00007f02be515849:            0            0
0x00007f02be515851:            0            1
0x00007f02be515861:            0            1
0x00007f02be515869:            0            1
0x00007f02be515873:            0            0
0x00007f02be515890:            0            2
0x00007f02be51589b:            1            2
0x00007f02be5158a2:            0            1
0x00007f02be5158a7:            0            1
0x00007f02be5158b1:            0            1
0x00007f02be5158fa:            0            0
0x00007f02be515903:            0            1
0x00007f02be51590e:            0            1
0x00007f02be51590f:            0            1
0x00007f02be515910:            0            1
0x00007f02be515912:            0            1
0x00007f02be515914:            0            1
0x00007f02be515916:            0            1
0x00007f02be515918:            0            1
0x00007f02be515a20:            1            1
0x00007f02be515a23:            0            2
0x00007f02be515a30:           44           36
0x00007f02be515a39:            0           79
0x00007f02be515a43:            0            1
0x00007f02be515a44:            1            7
0x00007f02be515a4a:            0            1
0x00007f02be515a5a:            0            0
0x00007f02be515a5d:            0            1
0x00007f02be515ae0:            0            0
0x00007f02be515ae1:            0            0
0x00007f02be515ae9:            1           24
0x00007f02be515af9:            0           24
0x00007f02be515b12:            0            0
0x00007f02be515b29:            1            2
0x00007f02be515b5f:            0            0
0x00007f02be515b6a:            0            3
0x00007f02be515b74:            0            0
0x00007f02be515b7f:            0            0
0x00007f02be515b89:            0            0
0x00007f02be515b90:            0            0
0x00007f02be515b9e:            0           25
0x00007f02be515b9f:            0           25
0x00007f02be515ba0:            0           25
0x00007f02be515bb0:            1            0
0x00007f02be515bc9:            0            0
0x00007f02be515c40:            0            3
0x00007f02be515c47:            0            0
0x00007f02be515c4d:            0            3
0x00007f02be515c4e:            0            3
0x00007f02be5160f0:            1            3
0x00007f02be5160f5:            0            4
0x00007f02be5160fd:            0            3
0x00007f02be51611c:            0          130
0x00007f02be516121:            0          132
0x00007f02be51612d:            0           65
0x00007f02be516137:            0            0
0x00007f02be51613a:            0            4
0x00007f02be516140:            0            0
0x00007f02be516197:            0            0
0x00007f02be5161a5:            0            1
0x00007f02be5161e0:            0            0
0x00007f02be5161e4:            0            0
0x00007f02be5161e9:            0            1
0x00007f02be5161f5:            0            1
0x00007f02be516220:            0            1
0x00007f02be516221:            0            1
0x00007f02be516222:            0            1
0x00007f02be51742d:            0            2
0x00007f02be517442:            0            0
0x00007f02be51744c:            0           10
0x00007f02be51746c:            0            2
0x00007f02be5174df:            0            2
0x00007f02be5174e9:            0            0
0x00007f02be5174ef:            0           12
0x00007f02be5174ff:            0            1
0x00007f02be51753f:            0            0
0x00007f02be517549:            0            0
0x00007f02be51754f:            0            3
0x00007f02be51763f:            0            2
0x00007f02be517662:            0            7
0x00007f02be51768f:            0            1
0x00007f02be5176af:            0            4
0x00007f02be517770:            0            0
0x00007f02be517776:            1            1
0x00007f02be517781:            0            0
0x00007f02be517785:            0            0
0x00007f02be517789:            0            0
0x00007f02be51778d:            0            0
0x00007f02be517791:            0            0
0x00007f02be51779a:            0            2
0x00007f02be5177a5:            0            0
0x00007f02be5177a9:            0            2
0x00007f02be5177ad:            0            2
0x00007f02be5177b8:            0            0
0x00007f02be5177be:            0            2
0x00007f02be517a73:            2            5
0x00007f02be517a9f:            0            3
0x00007f02be517aa6:            0            3
0x00007f02be517aa8:            0            4
0x00007f02be517ac1:            1            3
0x00007f02be517ade:            0            4
0x00007f02be517b1c:            0            1
0x00007f02be517b20:            0            1
0x00007f02be517b25:            0            1
0x00007f02be517b2e:            0            1
0x00007f02be517b3b:            0            1
0x00007f02be517b43:            0            1
0x00007f02be517b48:            0            1
0x00007f02be517b51:            0            1
0x00007f02be517b6a:            0            1
0x00007f02be517bbd:            0            4
0x00007f02be517bc4:            0            4
0x00007f02be517c70:           36         1372
0x00007f02be517c72:           22         1386
0x00007f02be517c82:            2          105
0x00007f02be517c90:            0           54
0x00007f02be517cb0:            2           42
0x00007f02be517cd0:            0           16
0x00007f02be517cea:            0           10
0x00007f02be517d04:            0            8
0x00007f02be517d1e:            0            6
0x00007f02be517d88:            0           15
0x00007f02be518300:            0            0
0x00007f02be518305:            0            0
0x00007f02be518307:            0            0
0x00007f02be518309:            0            0
0x00007f02be51830b:            0            0
0x00007f02be51830c:            0            0
0x00007f02be51832a:            1            0
0x00007f02be51832d:            0            1
0x00007f02be518348:            0            1
0x00007f02be51834c:            0            1
0x00007f02be5183a0:            0            0
0x00007f02be5183a3:            0            0
0x00007f02be5183b5:            0            0
0x00007f02be5183b9:            0            0
0x00007f02be5183c3:            0            0
0x00007f02be5183d2:            0            0
0x00007f02be5183e0:            0            0
0x00007f02be5183e5:            0            0
0x00007f02be51841a:            1            5
0x00007f02be51841e:            3            3
0x00007f02be51843f:            0           38
0x00007f02be518442:            0           38
0x00007f02be518459:            0            8
0x00007f02be51845a:            0            8
0x00007f02be51845b:            0            8
0x00007f02be51845d:            0            8
0x00007f02be51845f:            0            8
0x00007f02be518461:            0            8
0x00007f02be518463:            0            8
0x00007f02be5184ff:            2            0
0x00007f02be518502:            1            1
0x00007f02be518514:            0            2
0x00007f02be518518:            0            2
0x00007f02be518522:            0            0
